datetime,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-12-01 07:00:00,-2.2,-11.0,51.0,0.0,,240.0,15.0,,1019.0,,1.0
2024-12-01 08:00:00,-2.2,-11.7,48.0,0.0,,280.0,7.0,,1019.0,,1.0
2024-12-01 09:00:00,-3.2,-12.7,48.0,0.0,,241.0,9.0,,1020.0,,3.0
2024-12-01 10:00:00,-3.2,-12.1,50.0,0.0,,230.0,7.0,,1020.0,,3.0
2024-12-01 11:00:00,-3.2,-11.4,53.0,0.0,,227.0,9.4,,1020.0,,2.0
2024-12-01 12:00:00,-2.2,-10.5,53.0,0.0,,228.0,10.1,,1020.0,,1.0
2024-12-01 13:00:00,-2.2,-11.0,51.0,0.0,,260.0,15.0,,1020.0,,3.0
2024-12-01 14:00:00,-2.2,-11.5,49.0,0.0,,235.0,11.0,,1020.0,,3.0
2024-12-01 15:00:00,-0.2,-11.3,43.0,0.0,,227.0,10.8,,1019.0,,3.0
2024-12-01 16:00:00,0.8,-11.6,39.0,0.0,,244.0,14.4,,1018.0,,2.0
2024-12-01 17:00:00,1.8,-11.4,37.0,0.0,,250.0,13.0,,1018.0,,3.0
2024-12-01 18:00:00,2.8,-12.7,31.0,0.0,,270.0,20.0,,1017.0,,3.0
2024-12-01 19:00:00,2.8,-12.7,31.0,0.0,,270.0,20.0,,1018.0,,3.0
2024-12-01 20:00:00,1.8,-12.4,34.0,0.0,,262.0,16.9,,1018.0,,3.0
2024-12-01 21:00:00,1.8,-13.2,32.0,0.0,,280.0,17.0,,1018.0,,1.0
2024-12-01 22:00:00,1.8,-12.8,33.0,0.0,,260.0,7.0,,1019.0,,1.0
2024-12-01 23:00:00,0.8,-12.9,35.0,0.0,,280.0,13.0,,1019.0,,1.0
2024-12-02 00:00:00,0.8,-12.9,35.0,0.0,,290.0,13.0,,1020.0,,1.0
2024-12-02 01:00:00,0.8,-11.9,38.0,0.0,,268.0,6.0,,1020.0,,1.0
2024-12-02 02:00:00,0.8,-11.9,38.0,0.0,,280.0,13.0,,1020.0,,1.0
2024-12-02 03:00:00,0.8,-11.6,39.0,0.0,,261.0,7.0,,1020.0,,1.0
2024-12-02 04:00:00,-0.2,-11.9,41.0,0.0,,280.0,9.0,,1020.0,,1.0
2024-12-02 05:00:00,-0.2,-11.3,43.0,0.0,,260.0,9.0,,1020.0,,1.0
2024-12-02 06:00:00,-0.2,-11.3,43.0,0.0,,259.0,7.0,,1020.0,,1.0
2024-12-02 07:00:00,-1.2,-11.1,47.0,0.0,,262.0,6.0,,1020.0,,1.0
2024-12-02 08:00:00,-1.2,-11.1,47.0,0.0,,262.0,6.0,,1020.0,,1.0
2024-12-02 09:00:00,-1.2,-10.0,51.0,0.0,,265.0,7.6,,1020.0,,1.0
2024-12-02 10:00:00,-1.2,-10.0,51.0,0.0,,269.0,7.0,,1020.0,,1.0
2024-12-02 11:00:00,-1.2,-10.0,51.0,0.0,,279.0,7.9,,1021.0,,1.0
2024-12-02 12:00:00,-1.2,-9.6,53.0,0.0,,290.0,7.0,,1022.0,,1.0
2024-12-02 13:00:00,-1.2,-9.6,53.0,0.0,,280.0,7.0,,1022.0,,1.0
2024-12-02 14:00:00,-0.2,-8.4,54.0,0.0,,292.0,9.0,,1022.0,,1.0
2024-12-02 15:00:00,0.8,-8.4,50.0,0.0,,299.0,9.0,,1022.0,,1.0
2024-12-02 16:00:00,2.8,-8.3,44.0,0.0,,297.0,9.0,,1021.0,,1.0
2024-12-02 17:00:00,2.8,-8.3,44.0,0.0,,296.0,9.0,,1020.0,,1.0
2024-12-02 18:00:00,2.8,-9.5,40.0,0.0,,294.0,7.0,,1020.0,,1.0
2024-12-02 19:00:00,2.8,-9.5,40.0,0.0,,300.0,15.0,,1020.0,,3.0
2024-12-02 20:00:00,2.8,-9.8,39.0,0.0,,298.0,11.0,,1021.0,,3.0
2024-12-02 21:00:00,2.8,-8.3,44.0,0.0,,300.0,11.0,,1021.0,,3.0
2024-12-02 22:00:00,1.8,-9.2,44.0,0.0,,300.0,13.0,,1022.0,,3.0
2024-12-02 23:00:00,1.8,-9.2,44.0,0.0,,300.0,13.0,,1022.0,,2.0
2024-12-03 00:00:00,1.8,-7.8,49.0,0.0,,310.0,9.0,,1022.0,,2.0
2024-12-03 01:00:00,0.8,-7.9,52.0,0.0,,306.0,7.0,,1022.0,,1.0
2024-12-03 02:00:00,0.8,-7.9,52.0,0.0,,301.0,6.0,,1022.0,,1.0
2024-12-03 03:00:00,0.8,-7.7,53.0,0.0,,298.0,9.0,,1023.0,,1.0
2024-12-03 04:00:00,0.8,-7.0,56.0,0.0,,297.0,7.0,,1023.0,,1.0
2024-12-03 05:00:00,0.8,-7.7,53.0,0.0,,288.0,6.0,,1023.0,,1.0
2024-12-03 06:00:00,0.8,-6.5,58.0,0.0,,280.0,11.0,,1023.0,,1.0
2024-12-03 07:00:00,0.8,-5.9,61.0,0.0,,280.0,9.0,,1023.0,,1.0
2024-12-03 08:00:00,-1.8,-5.5,76.0,0.0,,281.0,7.6,,1022.9,,1.0
2024-12-03 09:00:00,0.8,-4.8,66.0,0.0,,290.0,7.0,,1023.0,,1.0
2024-12-03 10:00:00,0.8,-4.8,66.0,0.0,,288.0,7.6,,1024.0,,1.0
2024-12-03 11:00:00,0.8,-5.2,64.0,0.0,,291.0,7.0,,1024.0,,1.0
2024-12-03 12:00:00,0.8,-4.6,67.0,0.0,,291.0,11.0,,1025.0,,1.0
2024-12-03 13:00:00,1.8,-4.3,64.0,0.0,,250.0,11.0,,1025.0,,1.0
2024-12-03 14:00:00,1.8,-4.7,62.0,0.0,,308.0,10.1,,1025.0,,1.0
2024-12-03 15:00:00,2.8,-4.9,57.0,0.0,,315.0,9.0,,1025.0,,1.0
2024-12-03 16:00:00,3.8,-6.2,48.0,0.0,,260.0,13.0,,1024.0,,1.0
2024-12-03 17:00:00,3.8,-6.8,46.0,0.0,,280.0,11.0,,1024.0,,3.0
2024-12-03 18:00:00,3.8,-6.8,46.0,0.0,,280.0,13.0,,1023.0,,3.0
2024-12-03 19:00:00,4.8,-8.0,39.0,0.0,,304.0,12.2,,1023.0,,2.0
2024-12-03 20:00:00,4.8,-8.0,39.0,0.0,,299.0,12.2,,1024.0,,3.0
2024-12-03 21:00:00,3.8,-8.9,39.0,0.0,,280.0,6.0,,1024.0,,2.0
2024-12-03 22:00:00,3.8,-6.8,46.0,0.0,,280.0,20.0,,1024.0,,3.0
2024-12-03 23:00:00,2.8,-7.7,46.0,0.0,,280.0,13.0,,1025.0,,3.0
2024-12-04 00:00:00,1.8,-13.5,31.0,0.0,,310.0,19.0,,1026.0,,1.0
2024-12-04 01:00:00,0.8,-12.9,35.0,0.0,,324.0,7.0,,1026.0,,1.0
2024-12-04 02:00:00,0.8,-11.6,39.0,0.0,,326.0,11.0,,1026.0,,1.0
2024-12-04 03:00:00,-0.2,-11.3,43.0,0.0,,315.0,6.0,,1026.0,,1.0
2024-12-04 04:00:00,0.8,-11.6,39.0,0.0,,260.0,7.0,,1026.0,,1.0
2024-12-04 05:00:00,-0.2,-11.9,41.0,0.0,,292.0,6.0,,1026.0,,1.0
2024-12-04 06:00:00,-0.2,-11.9,41.0,0.0,,293.0,7.2,,1026.0,,1.0
2024-12-04 07:00:00,-0.2,-10.2,47.0,0.0,,260.0,6.0,,1026.0,,1.0
2024-12-04 08:00:00,-1.2,-8.4,58.0,0.0,,248.0,5.4,,1026.0,,1.0
2024-12-04 09:00:00,-1.2,-6.7,66.0,0.0,,241.0,5.0,,1026.0,,1.0
2024-12-04 10:00:00,-1.2,-6.7,66.0,0.0,,260.0,11.0,,1026.0,,1.0
2024-12-04 11:00:00,-1.2,-6.7,66.0,0.0,,270.0,7.0,,1026.0,,1.0
2024-12-04 12:00:00,-1.2,-6.7,66.0,0.0,,227.0,6.0,,1026.0,,1.0
2024-12-04 13:00:00,0.8,-6.5,58.0,0.0,,230.0,7.6,,1025.0,,1.0
2024-12-04 14:00:00,1.8,-6.5,54.0,0.0,,226.0,6.5,,1024.0,,2.0
2024-12-04 15:00:00,2.8,-7.1,48.0,0.0,,240.0,11.0,,1024.0,,3.0
2024-12-04 16:00:00,2.8,-8.3,44.0,0.0,,190.0,17.0,,1022.0,,3.0
2024-12-04 17:00:00,2.8,-8.3,44.0,0.0,,198.0,11.5,,1021.0,,3.0
2024-12-04 18:00:00,2.8,-8.9,42.0,0.0,,195.0,12.2,,1019.0,,3.0
2024-12-04 19:00:00,3.8,-8.3,41.0,0.0,,185.0,6.0,,1018.0,,3.0
2024-12-04 20:00:00,3.8,-9.6,37.0,0.0,,179.0,10.4,,1016.0,,3.0
2024-12-04 21:00:00,3.8,-8.3,41.0,0.0,,178.0,9.0,,1016.0,,3.0
2024-12-04 22:00:00,3.8,-9.9,36.0,0.0,,186.0,15.5,,1014.0,,3.0
2024-12-04 23:00:00,3.8,-7.6,43.0,0.0,,186.0,11.0,,1013.0,,3.0
2024-12-05 00:00:00,4.8,-6.1,45.0,0.0,,186.0,9.0,,1012.0,,3.0
2024-12-05 01:00:00,3.8,-5.4,51.0,0.0,,192.0,11.0,,1011.0,,3.0
2024-12-05 02:00:00,3.8,-4.9,53.0,0.0,,192.0,9.0,,1010.0,,3.0
2024-12-05 03:00:00,4.8,-5.3,48.0,0.0,,195.0,19.8,,1008.0,,3.0
2024-12-05 04:00:00,2.8,-1.7,72.0,1.1,,204.0,17.3,,1008.0,,13.0
2024-12-05 05:00:00,1.8,-0.5,85.0,0.7,,230.0,15.0,,1008.0,,12.0
2024-12-05 06:00:00,1.8,-0.5,85.0,0.8,,220.0,13.0,,1005.0,,12.0
2024-12-05 07:00:00,1.8,-0.5,85.0,0.0,,211.0,11.0,,1004.0,,3.0
2024-12-05 08:00:00,2.8,-0.0,82.0,0.1,,211.0,16.2,,1003.0,,12.0
2024-12-05 09:00:00,2.8,-0.5,79.0,0.1,,208.0,15.5,,1001.0,,12.0
2024-12-05 10:00:00,3.8,-1.2,70.0,0.0,,207.0,15.1,,1001.0,,3.0
2024-12-05 11:00:00,2.8,-1.0,76.0,0.3,,250.0,19.0,,1002.0,,8.0
2024-12-05 12:00:00,2.8,-0.5,79.0,0.5,,228.0,9.0,,1000.0,,8.0
2024-12-05 13:00:00,2.8,-1.0,76.0,0.2,,225.0,9.0,,1001.0,,12.0
2024-12-05 14:00:00,3.8,-0.0,76.0,0.0,,240.0,13.0,,1001.0,,3.0
2024-12-05 15:00:00,3.8,-0.6,73.0,0.0,,250.0,15.0,,1001.0,,2.0
2024-12-05 16:00:00,2.8,-6.6,50.0,0.2,,270.0,20.0,,1001.0,,7.0
2024-12-05 17:00:00,2.8,-8.9,42.0,0.0,,270.0,22.0,,1001.0,,1.0
2024-12-05 18:00:00,2.8,-9.5,40.0,0.0,,266.0,29.2,,1002.0,,2.0
2024-12-05 19:00:00,2.8,-8.9,42.0,0.0,,280.0,22.0,,1004.0,,1.0
2024-12-05 20:00:00,1.8,-7.5,50.0,0.0,,278.0,26.3,,1005.0,,3.0
2024-12-05 21:00:00,1.8,-6.0,56.0,0.0,,272.0,20.9,,1007.0,,3.0
2024-12-05 22:00:00,1.8,-7.0,52.0,0.0,,274.0,11.0,,1008.0,,1.0
2024-12-05 23:00:00,1.8,-7.0,52.0,0.0,,280.0,22.0,,1009.0,,1.0
2024-12-06 00:00:00,1.8,-9.2,44.0,0.0,,280.0,22.0,,1010.0,,1.0
2024-12-06 01:00:00,0.8,-10.4,43.0,0.0,,260.0,24.0,,1011.0,,3.0
2024-12-06 02:00:00,0.8,-8.7,49.0,0.0,,280.0,26.0,,1011.0,,1.0
2024-12-06 03:00:00,-0.2,-9.1,51.0,0.0,,270.0,13.0,,1012.0,,3.0
2024-12-06 04:00:00,-0.2,-8.4,54.0,0.0,,270.0,11.0,,1012.0,,3.0
2024-12-06 05:00:00,-0.2,-8.4,54.0,0.0,,280.0,11.0,,1012.0,,3.0
2024-12-06 06:00:00,-0.2,-7.9,56.0,0.0,,285.0,7.0,,1013.0,,3.0
2024-12-06 07:00:00,0.8,-10.4,43.0,0.0,,300.0,17.0,,1014.0,,1.0
2024-12-06 08:00:00,-0.2,-11.9,41.0,0.0,,300.0,28.0,,1015.0,,2.0
2024-12-06 09:00:00,-1.2,-11.1,47.0,0.0,,290.0,19.0,,1016.0,,3.0
2024-12-06 10:00:00,-1.2,-11.6,45.0,0.0,,289.0,11.0,,1017.0,,2.0
2024-12-06 11:00:00,-1.2,-12.2,43.0,0.0,,300.0,15.0,,1018.0,,3.0
2024-12-06 12:00:00,-1.2,-12.2,43.0,0.0,,300.0,7.0,,1018.0,,3.0
2024-12-06 13:00:00,-1.2,-12.8,41.0,0.0,,307.0,9.0,,1020.0,,3.0
2024-12-06 14:00:00,-1.2,-13.7,38.0,0.0,,300.0,24.0,,1020.0,,3.0
2024-12-06 15:00:00,-0.2,-13.5,36.0,0.0,,300.0,15.0,,1020.0,,3.0
2024-12-06 16:00:00,-0.2,-13.5,36.0,0.0,,300.0,13.0,,1020.0,,3.0
2024-12-06 17:00:00,0.8,-13.7,33.0,0.0,,300.0,19.0,,1019.0,,3.0
2024-12-06 18:00:00,0.8,-14.0,32.0,0.0,,300.0,13.0,,1019.0,,3.0
2024-12-06 19:00:00,0.8,-14.8,30.0,0.0,,300.0,13.0,,1019.0,,3.0
2024-12-06 20:00:00,0.8,-14.8,30.0,0.0,,308.0,11.0,,1020.0,,3.0
2024-12-06 21:00:00,0.8,-14.0,32.0,0.0,,300.0,19.0,,1020.0,,1.0
2024-12-06 22:00:00,-0.2,-14.2,34.0,0.0,,300.0,13.0,,1021.0,,1.0
2024-12-06 23:00:00,-0.2,-13.5,36.0,0.0,,301.0,9.0,,1021.0,,2.0
2024-12-07 00:00:00,-0.2,-14.2,34.0,0.0,,260.0,11.0,,1021.0,,3.0
2024-12-07 01:00:00,-1.2,-13.7,38.0,0.0,,267.0,8.6,,1021.0,,3.0
2024-12-07 02:00:00,-0.2,-13.5,36.0,0.0,,258.0,7.0,,1021.0,,3.0
2024-12-07 03:00:00,-0.2,-12.5,39.0,0.0,,232.0,7.0,,1021.0,,3.0
2024-12-07 04:00:00,-0.2,-10.7,45.0,0.0,,240.0,13.0,,1021.0,,3.0
2024-12-07 05:00:00,-0.2,-10.2,47.0,0.0,,230.0,19.0,,1021.0,,3.0
2024-12-07 06:00:00,-0.2,-10.2,47.0,0.0,,230.0,19.0,,1021.0,,3.0
2024-12-07 07:00:00,-0.2,-10.7,45.0,0.0,,257.0,13.3,,1021.0,,3.0
2024-12-07 08:00:00,-0.2,-10.2,47.0,0.0,,270.0,13.0,,1020.0,,3.0
2024-12-07 09:00:00,-0.2,-10.2,47.0,0.0,,258.0,13.0,,1021.0,,2.0
2024-12-07 10:00:00,-2.4,-8.3,64.0,0.0,,254.0,12.6,,1020.2,,1.0
2024-12-07 11:00:00,-0.2,-9.1,51.0,0.0,,240.0,17.0,,1021.0,,1.0
2024-12-07 12:00:00,-2.7,-8.4,65.0,0.0,,254.0,12.2,,1020.6,,1.0
2024-12-07 13:00:00,-2.2,-8.1,64.0,0.0,,251.0,12.2,,1020.8,,1.0
2024-12-07 14:00:00,-0.9,-7.9,59.0,0.0,,254.0,12.6,,1021.0,,1.0
2024-12-07 15:00:00,1.8,-9.2,44.0,0.0,,260.0,11.0,,1021.0,,1.0
2024-12-07 16:00:00,2.0,-7.1,51.0,0.0,,263.0,14.4,,1020.6,,1.0
2024-12-07 17:00:00,3.0,-6.7,49.0,0.0,,263.0,14.8,,1019.6,,1.0
2024-12-07 18:00:00,3.8,-6.5,47.0,0.0,,280.0,15.1,,1018.9,,2.0
2024-12-07 19:00:00,3.7,-6.6,47.0,0.0,,279.0,16.6,,1018.8,,3.0
2024-12-07 20:00:00,3.2,-6.2,50.0,0.0,,272.0,12.6,,1018.5,,3.0
2024-12-07 21:00:00,2.4,-5.7,55.0,0.0,,263.0,9.7,,1018.7,,3.0
2024-12-07 22:00:00,1.6,-4.7,63.0,0.0,,237.0,7.6,,1018.6,,3.0
2024-12-07 23:00:00,1.1,-4.7,65.0,0.0,,227.0,10.1,,1018.2,,3.0
2024-12-08 00:00:00,0.8,-5.4,63.0,0.0,,234.0,11.5,,1018.4,,3.0
2024-12-08 01:00:00,0.7,-5.5,63.0,0.0,,230.0,11.2,,1018.0,,3.0
2024-12-08 02:00:00,0.8,-5.7,62.0,0.0,,219.0,10.8,,1017.3,,3.0
2024-12-08 03:00:00,0.8,-5.7,62.0,0.0,,215.0,13.0,,1017.1,,3.0
2024-12-08 04:00:00,0.8,-5.7,62.0,0.0,,209.0,14.4,,1016.3,,3.0
2024-12-08 05:00:00,0.4,-6.0,62.0,0.0,,213.0,14.4,,1015.7,,3.0
2024-12-08 06:00:00,0.7,-6.2,60.0,0.0,,208.0,15.5,,1014.4,,3.0
2024-12-08 07:00:00,1.0,-6.1,59.0,0.0,,212.0,15.1,,1013.4,,3.0
2024-12-08 08:00:00,1.1,-5.8,60.0,0.0,,211.0,15.5,,1012.2,,3.0
2024-12-08 09:00:00,1.6,-5.6,59.0,0.0,,216.0,16.6,,1011.0,,3.0
2024-12-08 10:00:00,1.7,-5.2,60.0,0.0,,219.0,15.5,,1010.1,,3.0
2024-12-08 11:00:00,1.9,-4.8,61.0,0.0,,222.0,17.6,,1009.3,,3.0
2024-12-08 12:00:00,2.4,-4.4,61.0,0.0,,233.0,18.7,,1009.1,,3.0
2024-12-08 13:00:00,2.6,-4.0,62.0,0.0,,243.0,15.8,,1009.6,,3.0
2024-12-08 14:00:00,3.3,-3.5,61.0,0.0,,235.0,15.5,,1010.1,,3.0
2024-12-08 15:00:00,4.9,-2.2,60.0,0.0,,226.0,13.0,,1010.0,,3.0
2024-12-08 16:00:00,6.8,-1.4,56.0,0.0,,225.0,14.8,,1009.8,,2.0
2024-12-08 17:00:00,8.5,-0.5,53.0,0.0,,244.0,16.9,,1009.0,,3.0
2024-12-08 18:00:00,9.4,-0.5,50.0,0.0,,269.0,20.2,,1009.0,,3.0
2024-12-08 19:00:00,9.4,-0.2,51.0,0.0,,271.0,18.4,,1009.6,,3.0
2024-12-08 20:00:00,9.4,0.3,53.0,0.0,,275.0,14.0,,1010.4,,3.0
2024-12-08 21:00:00,8.6,0.6,57.0,0.0,,286.0,13.0,,1011.6,,3.0
2024-12-08 22:00:00,7.4,0.6,62.0,0.0,,280.0,11.9,,1012.7,,3.0
2024-12-08 23:00:00,6.3,0.6,67.0,0.0,,277.0,11.2,,1013.8,,3.0
2024-12-09 00:00:00,5.6,0.8,71.0,0.0,,273.0,9.0,,1015.0,,3.0
2024-12-09 01:00:00,5.0,1.1,76.0,0.0,,266.0,6.8,,1015.9,,3.0
2024-12-09 02:00:00,4.7,1.4,79.0,0.0,,280.0,6.5,,1016.5,,3.0
2024-12-09 03:00:00,3.6,0.6,81.0,0.0,,255.0,5.8,,1016.7,,3.0
2024-12-09 04:00:00,3.2,0.4,82.0,0.0,,240.0,7.2,,1017.6,,1.0
2024-12-09 05:00:00,2.7,0.3,84.0,0.0,,258.0,7.2,,1017.8,,1.0
2024-12-09 06:00:00,1.9,-0.2,86.0,0.0,,273.0,6.1,,1017.7,,2.0
2024-12-09 07:00:00,1.5,-0.4,87.0,0.0,,294.0,6.1,,1017.8,,1.0
2024-12-09 08:00:00,0.9,-0.7,89.0,0.0,,238.0,2.9,,1018.2,,1.0
2024-12-09 09:00:00,0.4,-0.7,92.0,0.0,,179.0,1.1,,1018.4,,1.0
2024-12-09 10:00:00,-0.3,-0.9,96.0,0.0,,214.0,3.2,,1018.8,,1.0
2024-12-09 11:00:00,-0.3,-1.0,95.0,0.0,,242.0,3.6,,1019.4,,1.0
2024-12-09 12:00:00,-0.5,-1.1,96.0,0.0,,54.0,2.2,,1019.2,,3.0
2024-12-09 13:00:00,0.4,-0.3,95.0,0.0,,82.0,3.6,,1019.5,,3.0
2024-12-09 14:00:00,2.6,1.0,89.0,0.0,,101.0,3.6,,1020.1,,3.0
2024-12-09 15:00:00,4.8,2.3,84.0,0.0,,84.0,4.7,,1020.0,,3.0
2024-12-09 16:00:00,6.7,3.5,80.0,0.0,,88.0,6.1,,1018.9,,3.0
2024-12-09 17:00:00,7.7,4.5,80.0,0.0,,123.0,9.7,,1017.7,,3.0
2024-12-09 18:00:00,8.6,5.7,82.0,0.2,,121.0,9.7,,1016.6,,7.0
2024-12-09 19:00:00,7.8,6.3,90.0,1.0,,126.0,9.7,,1016.2,,9.0
2024-12-09 20:00:00,7.3,6.1,92.0,1.8,,97.0,8.6,,1015.8,,9.0
2024-12-09 21:00:00,7.3,6.6,95.0,1.9,,94.0,10.8,,1015.2,,9.0
2024-12-09 22:00:00,7.4,6.8,96.0,2.1,,91.0,11.5,,1014.8,,9.0
2024-12-09 23:00:00,7.6,7.2,97.0,0.5,,114.0,8.3,,1014.9,,8.0
2024-12-10 00:00:00,7.5,7.1,97.0,0.0,,193.0,8.6,,1015.2,,3.0
2024-12-10 01:00:00,9.8,7.0,83.0,0.0,,40.0,14.8,,1013.9,,4.0
2024-12-10 02:00:00,9.2,7.0,86.0,0.0,,315.0,5.4,,1014.5,,4.0
2024-12-10 03:00:00,9.2,7.0,86.0,0.0,,90.0,9.4,,1014.7,,4.0
2024-12-10 04:00:00,8.7,6.5,86.0,0.0,,50.0,9.4,,1014.9,,4.0
2024-12-10 05:00:00,8.1,5.9,86.0,0.0,,60.0,11.2,,1015.4,,4.0
2024-12-10 06:00:00,5.6,5.3,98.0,0.0,,262.0,4.3,,1016.6,,4.0
2024-12-10 07:00:00,7.6,5.4,86.0,0.0,,50.0,9.4,,1016.4,,4.0
2024-12-10 08:00:00,7.6,5.4,86.0,0.0,,50.0,16.6,,1016.7,,4.0
2024-12-10 09:00:00,7.0,4.8,86.0,0.0,,50.0,18.4,,1016.9,,4.0
2024-12-10 10:00:00,7.0,4.1,82.0,0.0,,70.0,18.4,,1017.0,,4.0
2024-12-10 11:00:00,7.0,4.1,82.0,0.0,,60.0,16.6,,1017.4,,4.0
2024-12-10 12:00:00,5.3,5.2,99.0,0.0,,270.0,2.2,,1018.8,,4.0
2024-12-10 13:00:00,7.6,4.7,82.0,0.0,,60.0,16.6,,1018.9,,4.0
2024-12-10 14:00:00,7.0,4.1,82.0,0.0,,50.0,11.2,,1018.1,,4.0
2024-12-10 15:00:00,7.6,4.7,82.0,0.0,,80.0,14.8,,1019.8,,4.0
2024-12-10 16:00:00,8.1,5.4,83.0,0.0,,80.0,11.2,,1019.6,,4.0
2024-12-10 17:00:00,7.6,4.7,82.0,0.0,,40.0,16.6,,1016.3,,4.0
2024-12-10 18:00:00,9.7,8.0,89.0,0.0,,146.0,5.8,,1018.1,,4.0
2024-12-10 19:00:00,7.6,4.7,82.0,,,40.0,20.5,,1018.0,,4.0
2024-12-10 20:00:00,7.6,5.4,86.0,0.3,,60.0,20.5,,1017.7,,4.0
2024-12-10 21:00:00,7.6,5.4,86.0,,,60.0,18.4,,1017.4,,4.0
2024-12-10 22:00:00,7.6,5.4,86.0,0.0,,50.0,16.6,,1017.1,,4.0
2024-12-10 23:00:00,8.1,5.9,86.0,0.0,,30.0,16.6,,1017.1,,4.0
2024-12-11 00:00:00,8.3,7.5,95.0,0.0,,85.0,6.1,,1018.2,,4.0
2024-12-11 01:00:00,8.7,6.0,83.0,0.3,,40.0,20.5,,1015.7,,4.0
2024-12-11 02:00:00,8.7,6.5,86.0,2.0,,50.0,16.6,,1015.1,,4.0
2024-12-11 03:00:00,8.7,6.5,86.0,2.0,,30.0,14.8,,1015.1,,4.0
2024-12-11 04:00:00,9.2,7.0,86.0,2.3,,30.0,11.2,,1014.4,,4.0
2024-12-11 05:00:00,8.7,7.0,89.0,0.8,,60.0,14.8,,1013.3,,7.0
2024-12-11 06:00:00,9.7,9.5,99.0,0.0,,114.0,8.3,,1014.0,,7.0
2024-12-11 07:00:00,10.4,8.7,89.0,5.1,,130.0,7.6,,1011.7,,7.0
2024-12-11 08:00:00,10.9,9.8,93.0,1.0,,80.0,5.4,,1011.2,,8.0
2024-12-11 09:00:00,12.0,10.4,90.0,0.5,,180.0,13.0,,1010.8,,8.0
2024-12-11 10:00:00,12.6,10.8,89.0,0.3,,170.0,18.4,,1009.7,,8.0
2024-12-11 11:00:00,13.1,11.5,90.0,0.5,,180.0,20.5,,1008.9,,7.0
2024-12-11 12:00:00,12.6,12.3,98.0,0.5,,171.0,13.7,,1007.9,,7.0
2024-12-11 13:00:00,14.8,13.2,90.0,2.8,,180.0,22.3,,1007.3,,8.0
2024-12-11 14:00:00,14.2,12.6,90.0,0.0,,170.0,16.6,,1006.8,,8.0
2024-12-11 15:00:00,14.2,12.6,90.0,0.0,,170.0,20.5,,1005.3,,8.0
2024-12-11 16:00:00,15.4,13.1,86.0,0.0,,170.0,27.7,,1006.0,,8.0
2024-12-11 17:00:00,14.2,12.6,90.0,0.0,,170.0,18.4,,1002.4,,8.0
2024-12-11 18:00:00,15.5,14.7,95.0,0.2,,196.0,18.0,,1001.1,,8.0
2024-12-11 19:00:00,14.8,12.7,87.0,1.8,,170.0,27.7,,998.7,,8.0
2024-12-11 20:00:00,14.8,12.7,87.0,0.3,,170.0,25.9,,998.0,,8.0
2024-12-11 21:00:00,14.8,11.9,83.0,0.3,,170.0,14.8,,997.8,,8.0
2024-12-11 22:00:00,13.1,10.8,86.0,0.8,,170.0,22.3,,996.4,,9.0
2024-12-11 23:00:00,13.7,10.9,83.0,0.8,,180.0,31.7,,996.6,,9.0
2024-12-12 00:00:00,7.6,6.2,91.0,2.0,,295.0,20.2,,1002.7,,9.0
2024-12-12 01:00:00,11.5,8.7,83.0,2.8,,20.0,14.8,,996.6,,8.0
2024-12-12 02:00:00,8.1,4.9,80.0,0.2,,310.0,35.3,,1006.4,,8.0
2024-12-12 03:00:00,7.0,1.9,70.0,,,300.0,40.7,,1001.3,,8.0
2024-12-12 04:00:00,6.5,0.4,65.0,,,290.0,29.5,,1004.2,,8.0
2024-12-12 05:00:00,5.9,-0.8,62.0,,,290.0,37.1,,1005.9,,7.0
2024-12-12 06:00:00,3.7,-1.9,67.0,0.0,,292.0,16.2,,1011.6,,4.0
2024-12-12 07:00:00,4.8,-3.5,55.0,0.0,,260.0,24.1,,1008.9,,4.0
2024-12-12 08:00:00,4.2,-5.3,50.0,0.0,,260.0,35.3,,1011.3,,3.0
2024-12-12 09:00:00,3.7,-5.3,52.0,0.0,,250.0,37.1,,1012.1,,3.0
2024-12-12 10:00:00,3.1,-6.3,50.0,0.0,,250.0,27.7,,1013.7,,3.0
2024-12-12 11:00:00,2.6,-6.8,50.0,0.0,,250.0,29.5,,1014.8,,3.0
2024-12-12 12:00:00,-1.0,-7.6,61.0,0.0,,262.0,13.0,,1019.0,,3.0
2024-12-12 13:00:00,2.6,-7.3,48.0,0.0,,230.0,38.9,,1017.1,,3.0
2024-12-12 14:00:00,3.1,-6.9,48.0,0.0,,230.0,25.9,,1018.5,,3.0
2024-12-12 15:00:00,3.7,-7.4,44.0,0.0,,220.0,27.7,,1019.1,,3.0
2024-12-12 16:00:00,4.8,-9.8,34.0,0.0,,260.0,33.5,,1019.3,,3.0
2024-12-12 17:00:00,4.8,-13.6,25.0,0.0,,260.0,35.3,,1018.9,,3.0
2024-12-12 18:00:00,2.2,-8.5,45.0,0.0,,261.0,15.5,,1020.5,,3.0
2024-12-12 19:00:00,4.8,-14.1,24.0,0.0,,260.0,27.7,,1020.1,,3.0
2024-12-12 20:00:00,3.7,-15.0,24.0,0.0,,260.0,40.7,,1021.1,,3.0
2024-12-12 21:00:00,2.6,-13.2,30.0,0.0,,290.0,33.5,,1022.8,,3.0
